cell_type,sample,symbol,count
Stromal,OV11,AADAC,0.006497022198159177
Stromal,OV12,AADAC,0.011131725417439703
Stromal,OV13,AADAC,0.021686746987951807
Stromal,OV14,AADAC,0.012142237640936688
Stromal,OV16,AADAC,0.005710850616170725
Stromal,OV17,AADAC,0.004324324324324324
Stromal,OV18,AADAC,0.018577494692144373
Stromal,OV19,AADAC,0.0243531202435312
Stromal,OV20,AADAC,0.017276422764227643
Stromal,OV21,AADAC,0.0074005550416281225
Stromal,OV23,AADAC,0.025850785340314136
Stromal,OV24,AADAC,0.008270538503951479
Stromal,OV26,AADAC,0.006932981181908221
Stromal,OV27,AADAC,0.025164361822715937
Stromal,OV28,AADAC,0.01236174365647365
Stromal,OV29,AADAC,0.013201970443349753
Stromal,OV30,AADAC,0.014407092722571112
Stromal,OV31,AADAC,0.004739336492890996
Stromal,OV32,AADAC,0.009889470622454915
Stromal,OV33,AADAC,0.011435105774728416
Stromal,OV34,AADAC,0.042136498516320474
Stromal,OV36,AADAC,0.0007331378299120235
Stromal,OV37,AADAC,0.00580046403712297
Stromal,OV38,AADAC,0.04788557213930348
Stromal,OV40,AADAC,0.016241299303944315
Stromal,OV41,AADAC,0.007042253521126761
Stromal,OV45,AADAC,0.02613452188006483
Stromal,OV46,AADAC,0.01578137028483449
Stromal,OV47,AADAC,0.002952755905511811
Stromal,OV48,AADAC,0.022827392871445733
Stromal,OV51,AADAC,0.017745302713987474
Stromal,OV52,AADAC,0.02008238928939238
Stromal,OV53,AADAC,0.006485211751989781
Stromal,OV54,AADAC,0.022579178663433855
Stromal,OV55,AADAC,0.02503229974160207
Stromal,OV58,AADAC,0.08668582375478927
Stromal,OV60,AADAC,0.01161790017211704
Stromal,OV61,AADAC,0.006247259973695747
Stromal,OV62,AADAC,0.023022432113341203
Stromal,OV63,AADAC,0.011560693641618497
Stromal,OV64,AADAC,0.015281757402101241
Stromal,OV65,AADAC,0.003092783505154639
Stromal,OV66,AADAC,0.011646716273050793
Stromal,OV69,AADAC,0.01937269372693727
Stromal,OV72,AADAC,0.014285714285714285
Stromal,OV73,AADAC,0.0035419126328217238
Stromal,OV74,AADAC,0.00646830530401035
Stromal,OV75,AADAC,0.023670750565005352
Stromal,OV76,AADAC,0.01580278128950695
Stromal,OV77,AADAC,0.027791563275434243
Stromal,OV78,AADAC,0.05476142540769076
Stromal,OV79,AADAC,0.04221894943544428
Tumour,OV2,AADAC,0.119821283509342
Tumour,OV3,AADAC,0.15484299717561056
Tumour,OV4,AADAC,0.15053763440860216
Tumour,OV5,AADAC,0.06885245901639345
Tumour,OV6,AADAC,0.16544199510131374
Tumour,OV7,AADAC,0.0862111801242236
Tumour,OV8,AADAC,0.06031128404669261
Tumour,OV9,AADAC,0.03677869372225745
Tumour,OV10,AADAC,0.08318457693680828
Tumour,OV11,AADAC,0.06402439024390244
Tumour,OV12,AADAC,0.10322464420825077
Tumour,OV13,AADAC,0.10696055684454757
Tumour,OV14,AADAC,0.0726207906295754
Tumour,OV16,AADAC,0.14968249168430603
Tumour,OV17,AADAC,0.04497016197783461
Tumour,OV18,AADAC,0.44510288065843623
Tumour,OV19,AADAC,0.7232037691401649
Tumour,OV20,AADAC,0.054745822964806255
Tumour,OV21,AADAC,0.05579734404642339
Tumour,OV23,AADAC,2.1088260497000855
Tumour,OV24,AADAC,0.04311337831166694
Tumour,OV26,AADAC,0.042416452442159386
Tumour,OV27,AADAC,0.10793963254593175
Tumour,OV28,AADAC,0.07034372501998401
Tumour,OV29,AADAC,0.1487921218649023
Tumour,OV30,AADAC,0.19207920792079208
Tumour,OV31,AADAC,0.13814852492370294
Tumour,OV32,AADAC,0.11538461538461539
Tumour,OV33,AADAC,0.2575566750629723
Tumour,OV34,AADAC,0.2897282832441334
Tumour,OV36,AADAC,0.03173190984578885
Tumour,OV37,AADAC,0.1116987064961052
Tumour,OV38,AADAC,0.20871660096364433
Tumour,OV40,AADAC,0.4236943251186977
Tumour,OV41,AADAC,0.12105010624443073
Tumour,OV45,AADAC,0.11180738786279683
Tumour,OV46,AADAC,0.33202231121281467
Tumour,OV47,AADAC,0.04381196034537896
Tumour,OV48,AADAC,0.08709548541749901
Tumour,OV51,AADAC,0.13979416809605488
Tumour,OV52,AADAC,0.1922496225465526
Tumour,OV53,AADAC,0.02702702702702703
Tumour,OV54,AADAC,0.08502024291497975
Tumour,OV55,AADAC,1.3478732853054376
Tumour,OV58,AADAC,0.08022462896109106
Tumour,OV60,AADAC,0.10770784247728038
Tumour,OV61,AADAC,0.03263403263403263
Tumour,OV62,AADAC,1.2780713342140027
Tumour,OV63,AADAC,0.615876671144374
Tumour,OV64,AADAC,0.08613199665831245
Tumour,OV65,AADAC,0.06341463414634146
Tumour,OV66,AADAC,0.22464605605316382
Tumour,OV69,AADAC,0.5550242368662387
Tumour,OV72,AADAC,0.20430107526881722
Tumour,OV73,AADAC,0.08438522674146798
Tumour,OV74,AADAC,0.060838936919628564
Tumour,OV75,AADAC,0.0778816199376947
Tumour,OV76,AADAC,0.09859753506162346
Tumour,OV77,AADAC,0.1545526524148852
Tumour,OV78,AADAC,0.05253315198911935
Tumour,OV79,AADAC,0.10679834634818558
Immune,OV2,ACOT13,0.07848981619473423
Immune,OV3,ACOT13,0.07091469681397738
Immune,OV4,ACOT13,0.2052980132450331
Immune,OV5,ACOT13,0.07434052757793765
Immune,OV6,ACOT13,0.10038610038610038
Immune,OV7,ACOT13,0.0726643598615917
Immune,OV8,ACOT13,0.09206842923794713
Immune,OV9,ACOT13,0.0423963133640553
Immune,OV10,ACOT13,0.13496415014761703
Immune,OV11,ACOT13,0.052083333333333336
Immune,OV12,ACOT13,0.06521739130434782
Immune,OV13,ACOT13,0.1189236111111111
Immune,OV14,ACOT13,0.09609971853638923
Immune,OV16,ACOT13,0.06983655274888559
Immune,OV17,ACOT13,0.07970342910101946
Immune,OV18,ACOT13,0.08130348913759051
Immune,OV19,ACOT13,0.10327102803738318
Immune,OV20,ACOT13,0.14173228346456693
Immune,OV21,ACOT13,0.1154639175257732
Immune,OV23,ACOT13,0.06617963042544048
Immune,OV24,ACOT13,0.07479674796747968
Immune,OV26,ACOT13,0.08211920529801324
Immune,OV27,ACOT13,0.08789954337899543
Immune,OV28,ACOT13,0.13001912045889102
Immune,OV29,ACOT13,0.12205128205128205
Immune,OV30,ACOT13,0.03684210526315789
Immune,OV31,ACOT13,0.17105263157894737
Immune,OV32,ACOT13,0.03164556962025317
Immune,OV33,ACOT13,0.07196029776674938
Immune,OV34,ACOT13,0.2688910696761531
Immune,OV36,ACOT13,0.046052631578947366
Immune,OV37,ACOT13,0.1491442542787286
Immune,OV38,ACOT13,0.3905109489051095
Immune,OV40,ACOT13,0.25274725274725274
Immune,OV41,ACOT13,0.0955833882663151
Immune,OV45,ACOT13,0.10507246376811594
Immune,OV46,ACOT13,0.13119533527696792
Immune,OV47,ACOT13,0.09782608695652174
Immune,OV48,ACOT13,0.12385099177552007
Immune,OV51,ACOT13,0.12928673167524926
Immune,OV52,ACOT13,0.11613876319758673
Immune,OV53,ACOT13,0.03514376996805112
Immune,OV54,ACOT13,0.04267515923566879
Immune,OV55,ACOT13,0.19777777777777777
Immune,OV58,ACOT13,0.23202911737943585
Immune,OV60,ACOT13,0.10733739186158282
Immune,OV61,ACOT13,0.07240704500978473
Immune,OV62,ACOT13,0.17687074829931973
Immune,OV63,ACOT13,0.1883656509695291
Immune,OV64,ACOT13,0.08905228758169935
Immune,OV65,ACOT13,0.05504587155963303
Immune,OV66,ACOT13,0.1865612648221344
Immune,OV69,ACOT13,0.16305565932013447
Immune,OV72,ACOT13,0.10677290836653386
Immune,OV73,ACOT13,0.03768506056527591
Immune,OV74,ACOT13,0.05573770491803279
Immune,OV75,ACOT13,0.09335604770017036
Immune,OV76,ACOT13,0.10543840177580466
Immune,OV77,ACOT13,0.1875
Immune,OV78,ACOT13,0.054814814814814816
Immune,OV79,ACOT13,0.06601941747572816
Stromal,OV2,ACOT13,0.06654991243432574
Stromal,OV3,ACOT13,0.06640625
Stromal,OV4,ACOT13,0.07942973523421588
Stromal,OV5,ACOT13,0.04140526976160602
Stromal,OV6,ACOT13,0.04758497316636851
Stromal,OV7,ACOT13,0.04994929006085193
Stromal,OV8,ACOT13,0.08863240418118466
Stromal,OV9,ACOT13,0.03427762039660057
Stromal,OV10,ACOT13,0.057387057387057384
Stromal,OV11,ACOT13,0.023280996210070383
Stromal,OV12,ACOT13,0.029684601113172542
Stromal,OV13,ACOT13,0.06827309236947791
Stromal,OV14,ACOT13,0.0585429314830876
Stromal,OV16,ACOT13,0.04538623384430418
Stromal,OV17,ACOT13,0.05621621621621622
Stromal,OV18,ACOT13,0.07802547770700637
Stromal,OV19,ACOT13,0.1248097412480974
Stromal,OV20,ACOT13,0.10467479674796748
Stromal,OV21,ACOT13,0.05087881591119334
Stromal,OV23,ACOT13,0.061845549738219895
Stromal,OV24,ACOT13,0.06947252343319243
Stromal,OV26,ACOT13,0.05282271376691978
Stromal,OV27,ACOT13,0.0553162548175017
Stromal,OV28,ACOT13,0.08002602472348731
Stromal,OV29,ACOT13,0.07054187192118226
Stromal,OV30,ACOT13,0.046545991872922056
Stromal,OV31,ACOT13,0.11848341232227488
Stromal,OV32,ACOT13,0.025596276905177427
Stromal,OV33,ACOT13,0.0495997712978845
Stromal,OV34,ACOT13,0.16676557863501484
Stromal,OV36,ACOT13,0.0344574780058651
Stromal,OV37,ACOT13,0.07192575406032482
Stromal,OV38,ACOT13,0.17350746268656717
Stromal,OV40,ACOT13,0.12529002320185614
Stromal,OV41,ACOT13,0.05516431924882629
Stromal,OV45,ACOT13,0.07171799027552674
Stromal,OV46,ACOT13,0.058121632024634336
Stromal,OV47,ACOT13,0.06299212598425197
Stromal,OV48,ACOT13,0.10933119743692431
Stromal,OV51,ACOT13,0.054279749478079335
Stromal,OV52,ACOT13,0.09165808444902163
Stromal,OV53,ACOT13,0.031050407782254104
Stromal,OV54,ACOT13,0.07796635853917261
Stromal,OV55,ACOT13,0.15132428940568476
Stromal,OV58,ACOT13,0.18582375478927204
Stromal,OV60,ACOT13,0.09918244406196214
Stromal,OV61,ACOT13,0.052827707145988605
Stromal,OV62,ACOT13,0.14344746162927982
Stromal,OV63,ACOT13,0.06358381502890173
Stromal,OV64,ACOT13,0.04329831263928685
Stromal,OV65,ACOT13,0.027835051546391754
Stromal,OV66,ACOT13,0.09867356842445811
Stromal,OV69,ACOT13,0.08487084870848709
Stromal,OV72,ACOT13,0.08146718146718147
Stromal,OV73,ACOT13,0.03541912632821724
Stromal,OV74,ACOT13,0.016170763260025874
Stromal,OV75,ACOT13,0.11002735815391936
Stromal,OV76,ACOT13,0.0606826801517067
Stromal,OV77,ACOT13,0.09230769230769231
Stromal,OV78,ACOT13,0.07509563116569358
Stromal,OV79,ACOT13,0.4025527736867943
Tumour,OV2,ACOT13,0.69374492282697
Tumour,OV3,ACOT13,0.4253198205682007
Tumour,OV4,ACOT13,0.30913978494623656
Tumour,OV5,ACOT13,0.29180327868852457
Tumour,OV6,ACOT13,0.6466265865063461
Tumour,OV7,ACOT13,0.511055900621118
Tumour,OV8,ACOT13,0.6364029399048854
Tumour,OV9,ACOT13,0.22690763052208834
Tumour,OV10,ACOT13,0.4689651655021166
Tumour,OV11,ACOT13,0.3048780487804878
Tumour,OV12,ACOT13,0.1450189155107188
Tumour,OV13,ACOT13,0.4179427687548337
Tumour,OV14,ACOT13,0.22108345534407028
Tumour,OV16,ACOT13,0.3710311460538252
Tumour,OV17,ACOT13,0.39492753623188404
Tumour,OV18,ACOT13,1.3223045267489713
Tumour,OV19,ACOT13,1.14263839811543
Tumour,OV20,ACOT13,0.3334518307856381
Tumour,OV21,ACOT13,0.2688316036156679
Tumour,OV23,ACOT13,0.7046915167095116
Tumour,OV24,ACOT13,0.24954747408260655
Tumour,OV26,ACOT13,0.2774673074773667
Tumour,OV27,ACOT13,0.3507217847769029
Tumour,OV28,ACOT13,0.48894217958966163
Tumour,OV29,ACOT13,0.33158947530389293
Tumour,OV30,ACOT13,0.22178217821782178
Tumour,OV31,ACOT13,0.39125127161749745
Tumour,OV32,ACOT13,0.0
Tumour,OV33,ACOT13,0.46536523929471035
Tumour,OV34,ACOT13,0.7924042815973652
Tumour,OV36,ACOT13,0.4676749703440095
Tumour,OV37,ACOT13,0.2209676266704781
Tumour,OV38,ACOT13,0.26609724047306177
Tumour,OV40,ACOT13,1.096540809405381
Tumour,OV41,ACOT13,0.3857701007608472
Tumour,OV45,ACOT13,0.2420844327176781
Tumour,OV46,ACOT13,0.44958524027459956
Tumour,OV47,ACOT13,0.28349856092101056
Tumour,OV48,ACOT13,0.38234119057131444
Tumour,OV51,ACOT13,0.9803697350867162
Tumour,OV52,ACOT13,0.5549823855057876
Tumour,OV53,ACOT13,0.06142506142506143
Tumour,OV54,ACOT13,0.631578947368421
Tumour,OV55,ACOT13,0.6223231027336426
Tumour,OV58,ACOT13,0.5892498997192138
Tumour,OV60,ACOT13,0.9097946819252777
Tumour,OV61,ACOT13,0.3377834286925196
Tumour,OV62,ACOT13,1.4471598414795244
Tumour,OV63,ACOT13,0.45870914091984905
Tumour,OV64,ACOT13,0.41921470342522976
Tumour,OV65,ACOT13,0.41073170731707315
Tumour,OV66,ACOT13,0.6928151786574208
Tumour,OV69,ACOT13,0.49803484868334863
Tumour,OV72,ACOT13,0.46725317693059626
Tumour,OV73,ACOT13,0.08064516129032258
Tumour,OV74,ACOT13,0.057957092539225104
Tumour,OV75,ACOT13,1.179814916620854
Tumour,OV76,ACOT13,0.2358691032724182
Tumour,OV77,ACOT13,0.27268408551068885
Tumour,OV78,ACOT13,0.2976878612716763
Tumour,OV79,ACOT13,0.5732659623334865
Immune,OV2,ACSM3,0.03477396920019871
Immune,OV3,ACSM3,0.006166495375128468
Immune,OV4,ACSM3,0.005794701986754967
Immune,OV5,ACSM3,0.007194244604316547
Immune,OV6,ACSM3,0.01287001287001287
Immune,OV7,ACSM3,0.006920415224913495
Immune,OV8,ACSM3,0.01181959564541213
Immune,OV9,ACSM3,0.006144393241167435
Immune,OV10,ACSM3,0.017714044706874738
Immune,OV11,ACSM3,0.008333333333333333
Immune,OV12,ACSM3,0.010869565217391304
Immune,OV13,ACSM3,0.004340277777777778
Immune,OV14,ACSM3,0.006031363088057901
Immune,OV16,ACSM3,0.002228826151560178
Immune,OV17,ACSM3,0.006950880444856348
Immune,OV18,ACSM3,0.02468729427254773
Immune,OV19,ACSM3,0.019626168224299065
Immune,OV20,ACSM3,0.007874015748031496
Immune,OV21,ACSM3,0.003092783505154639
Immune,OV23,ACSM3,0.009454232917920068
Immune,OV24,ACSM3,0.00975609756097561
Immune,OV26,ACSM3,0.0026490066225165563
Immune,OV27,ACSM3,0.005707762557077625
Immune,OV28,ACSM3,0.0076481835564053535
Immune,OV29,ACSM3,0.014358974358974359
Immune,OV30,ACSM3,0.007017543859649123
Immune,OV31,ACSM3,0.013157894736842105
Immune,OV32,ACSM3,0.012658227848101266
Immune,OV33,ACSM3,0.017369727047146403
Immune,OV34,ACSM3,0.012757605495583905
Immune,OV36,ACSM3,0.006578947368421052
Immune,OV37,ACSM3,0.009779951100244499
Immune,OV38,ACSM3,0.0036496350364963502
Immune,OV40,ACSM3,0.02197802197802198
Immune,OV41,ACSM3,0.013843111404087014
Immune,OV45,ACSM3,0.021014492753623187
Immune,OV46,ACSM3,0.007288629737609329
Immune,OV47,ACSM3,0.010869565217391304
Immune,OV48,ACSM3,0.012578616352201259
Immune,OV51,ACSM3,0.013038238194368357
Immune,OV52,ACSM3,0.01282051282051282
Immune,OV53,ACSM3,0.009584664536741214
Immune,OV54,ACSM3,0.0025477707006369425
Immune,OV55,ACSM3,0.028641975308641977
Immune,OV58,ACSM3,0.04913557779799818
Immune,OV60,ACSM3,0.02018583787247677
Immune,OV61,ACSM3,0.003913894324853229
Immune,OV62,ACSM3,0.01020408163265306
Immune,OV63,ACSM3,0.04709141274238227
Immune,OV64,ACSM3,0.012254901960784314
Immune,OV65,ACSM3,0.0030581039755351682
Immune,OV66,ACSM3,0.010276679841897233
Immune,OV69,ACSM3,0.06593201344788943
Immune,OV72,ACSM3,0.020717131474103586
Immune,OV73,ACSM3,0.004710632570659489
Immune,OV74,ACSM3,0.013114754098360656
Immune,OV75,ACSM3,0.010221465076660987
Immune,OV76,ACSM3,0.018867924528301886
Immune,OV77,ACSM3,0.0140625
Immune,OV78,ACSM3,0.013333333333333334
Immune,OV79,ACSM3,0.0
Stromal,OV2,ACSM3,0.36514886164623467
Stromal,OV3,ACSM3,0.017578125
Stromal,OV4,ACSM3,0.051934826883910386
Stromal,OV5,ACSM3,0.008364700961940611
Stromal,OV6,ACSM3,0.057245080500894455
Stromal,OV7,ACSM3,0.06009127789046653
Stromal,OV8,ACSM3,0.05945121951219512
Stromal,OV9,ACSM3,0.037960339943342775
Stromal,OV10,ACSM3,0.026251526251526252
Stromal,OV11,ACSM3,0.06388738494856525
Stromal,OV12,ACSM3,0.016697588126159554
Stromal,OV13,ACSM3,0.02650602409638554
Stromal,OV14,ACSM3,0.006071118820468344
Stromal,OV16,ACSM3,0.007514277126540427
Stromal,OV17,ACSM3,0.011531531531531532
Stromal,OV18,ACSM3,0.04670912951167728
Stromal,OV19,ACSM3,0.0167427701674277
Stromal,OV20,ACSM3,0.02032520325203252
Stromal,OV21,ACSM3,0.03885291396854764
Stromal,OV23,ACSM3,0.00981675392670157
Stromal,OV24,ACSM3,0.012313912883661092
Stromal,OV26,ACSM3,0.013205678441729944
Stromal,OV27,ACSM3,0.19768759918385853
Stromal,OV28,ACSM3,0.01040988939492518
Stromal,OV29,ACSM3,0.08788177339901478
Stromal,OV30,ACSM3,0.11747321758404138
Stromal,OV31,ACSM3,0.014218009478672985
Stromal,OV32,ACSM3,0.11867364746945899
Stromal,OV33,ACSM3,0.13279016580903374
Stromal,OV34,ACSM3,0.18456973293768547
Stromal,OV36,ACSM3,0.05278592375366569
Stromal,OV37,ACSM3,0.010440835266821345
Stromal,OV38,ACSM3,0.47885572139303484
Stromal,OV40,ACSM3,0.025522041763341066
Stromal,OV41,ACSM3,0.01995305164319249
Stromal,OV45,ACSM3,0.04457050243111831
Stromal,OV46,ACSM3,0.07480112907364639
Stromal,OV47,ACSM3,0.007874015748031496
Stromal,OV48,ACSM3,0.02923508209851822
Stromal,OV51,ACSM3,0.027835768963117607
Stromal,OV52,ACSM3,0.04479917610710608
Stromal,OV53,ACSM3,0.06043038223445023
Stromal,OV54,ACSM3,0.10728898317926959
Stromal,OV55,ACSM3,0.028746770025839793
Stromal,OV58,ACSM3,0.03639846743295019
Stromal,OV60,ACSM3,0.012048192771084338
Stromal,OV61,ACSM3,0.08691363437088996
Stromal,OV62,ACSM3,0.026564344746162927
Stromal,OV63,ACSM3,0.057803468208092484
Stromal,OV64,ACSM3,0.06431072906717605
Stromal,OV65,ACSM3,0.027835051546391754
Stromal,OV66,ACSM3,0.014881915237787124
Stromal,OV69,ACSM3,0.013837638376383764
Stromal,OV72,ACSM3,0.013899613899613899
Stromal,OV73,ACSM3,0.008658008658008658
Stromal,OV74,ACSM3,0.02910737386804657
Stromal,OV75,ACSM3,0.3550612584750803
Stromal,OV76,ACSM3,0.018331226295828066
Stromal,OV77,ACSM3,0.07146401985111663
Stromal,OV78,ACSM3,0.022548822226696196
Stromal,OV79,ACSM3,0.054982817869415807
Tumour,OV2,ACSM3,0.13119415109666938
Tumour,OV3,ACSM3,0.06761920584814753
Tumour,OV4,ACSM3,0.27956989247311825
Tumour,OV5,ACSM3,0.029508196721311476
Tumour,OV6,ACSM3,0.1576486305945224
Tumour,OV7,ACSM3,0.32236024844720496
Tumour,OV8,ACSM3,0.03826199740596628
Tumour,OV9,ACSM3,0.04639611075882477
Tumour,OV10,ACSM3,0.06681287295353701
Tumour,OV11,ACSM3,0.11890243902439024
Tumour,OV12,ACSM3,0.020356692487840028
Tumour,OV13,ACSM3,0.09690641918020108
Tumour,OV14,ACSM3,0.021961932650073207
Tumour,OV16,ACSM3,0.04142727547626247
Tumour,OV17,ACSM3,0.04603580562659847
Tumour,OV18,ACSM3,0.0637037037037037
Tumour,OV19,ACSM3,0.04893992932862191
Tumour,OV20,ACSM3,0.09633842872378244
Tumour,OV21,ACSM3,0.05133355652270952
Tumour,OV23,ACSM3,0.25856898029134534
Tumour,OV24,ACSM3,0.13616916241566562
Tumour,OV26,ACSM3,0.13194366826869341
Tumour,OV27,ACSM3,0.037729658792650916
Tumour,OV28,ACSM3,0.04662936317612577
Tumour,OV29,ACSM3,0.0830897061086321
Tumour,OV30,ACSM3,0.05148514851485148
Tumour,OV31,ACSM3,0.10498474059003052
Tumour,OV32,ACSM3,0.07692307692307693
Tumour,OV33,ACSM3,0.1265743073047859
Tumour,OV34,ACSM3,0.19287772745986004
Tumour,OV36,ACSM3,0.2571174377224199
Tumour,OV37,ACSM3,0.16665475594940327
Tumour,OV38,ACSM3,0.04577310556285589
Tumour,OV40,ACSM3,0.23490843319014243
Tumour,OV41,ACSM3,0.1112482006991569
Tumour,OV45,ACSM3,0.05112137203166227
Tumour,OV46,ACSM3,0.7675200228832952
Tumour,OV47,ACSM3,0.0956188039654621
Tumour,OV48,ACSM3,0.13703555733120257
Tumour,OV51,ACSM3,0.15618448637316562
Tumour,OV52,ACSM3,0.09411172622043282
Tumour,OV53,ACSM3,0.02702702702702703
Tumour,OV54,ACSM3,0.11740890688259109
Tumour,OV55,ACSM3,0.11654988650942465
Tumour,OV58,ACSM3,0.09165663858804653
Tumour,OV60,ACSM3,0.2282059912487378
Tumour,OV61,ACSM3,0.0981140072049163
Tumour,OV62,ACSM3,0.5052840158520475
Tumour,OV63,ACSM3,0.03332693660845647
Tumour,OV64,ACSM3,0.11378446115288221
Tumour,OV65,ACSM3,0.04794425087108014
Tumour,OV66,ACSM3,0.1328614080708851
Tumour,OV69,ACSM3,0.1160749377702083
Tumour,OV72,ACSM3,0.18475073313782991
Tumour,OV73,ACSM3,0.008181393174380552
Tumour,OV74,ACSM3,0.020333013128402178
Tumour,OV75,ACSM3,0.29856148066703314
Tumour,OV76,ACSM3,0.05694857628559286
Tumour,OV77,ACSM3,0.5330166270783848
Tumour,OV78,ACSM3,0.07803468208092486
Tumour,OV79,ACSM3,0.07533302710151585
Immune,OV2,ACTA2,0.7039244908097367
Immune,OV3,ACTA2,0.6680369989722508
Immune,OV4,ACTA2,0.24503311258278146
Immune,OV5,ACTA2,0.18705035971223022
Immune,OV6,ACTA2,0.5353925353925354
Immune,OV7,ACTA2,0.09342560553633218
Immune,OV8,ACTA2,0.9648522550544324
Immune,OV9,ACTA2,0.4202764976958525
Immune,OV10,ACTA2,0.7574862927035007
Immune,OV11,ACTA2,0.16458333333333333
Immune,OV12,ACTA2,0.25
Immune,OV13,ACTA2,1.03125
Immune,OV14,ACTA2,0.22919179734620024
Immune,OV16,ACTA2,0.2362555720653789
Immune,OV17,ACTA2,0.35217794253938833
Immune,OV18,ACTA2,1.1171823568136932
Immune,OV19,ACTA2,0.8929906542056075
Immune,OV20,ACTA2,0.7952755905511811
Immune,OV21,ACTA2,0.9639175257731959
Immune,OV23,ACTA2,0.5883111302105716
Immune,OV24,ACTA2,0.13821138211382114
Immune,OV26,ACTA2,0.15827814569536425
Immune,OV27,ACTA2,0.4212328767123288
Immune,OV28,ACTA2,0.29063097514340347
Immune,OV29,ACTA2,0.4153846153846154
Immune,OV30,ACTA2,0.043859649122807015
Immune,OV31,ACTA2,0.3026315789473684
Immune,OV32,ACTA2,0.0379746835443038
Immune,OV33,ACTA2,0.13399503722084366
Immune,OV34,ACTA2,1.1913640824337586
Immune,OV36,ACTA2,0.07236842105263158
Immune,OV37,ACTA2,0.35207823960880197
Immune,OV38,ACTA2,0.7627737226277372
Immune,OV40,ACTA2,1.3076923076923077
Immune,OV41,ACTA2,0.6961107448912327
Immune,OV45,ACTA2,0.21811594202898552
Immune,OV46,ACTA2,0.36443148688046645
Immune,OV47,ACTA2,0.4601449275362319
Immune,OV48,ACTA2,0.3802612481857765
Immune,OV51,ACTA2,0.5815711624849348
Immune,OV52,ACTA2,0.5452488687782805
Immune,OV53,ACTA2,0.134185303514377
Immune,OV54,ACTA2,0.23630573248407644
Immune,OV55,ACTA2,0.45185185185185184
Immune,OV58,ACTA2,1.1419472247497726
Immune,OV60,ACTA2,1.1099006728612624
Immune,OV61,ACTA2,0.05870841487279843
Immune,OV62,ACTA2,0.3469387755102041
Immune,OV63,ACTA2,1.6426592797783934
Immune,OV64,ACTA2,0.3401416122004357
Immune,OV65,ACTA2,0.18654434250764526
Immune,OV66,ACTA2,0.7027667984189724
